term_id	lemma	cf	df
62860	Morzouq	1	1
62861	Moréali	1	1
62862	Mos	1	1
62863	Mosaïstes	1	1
62864	Mosca	1	1
62865	Moschelès	1	1
62866	Moschona	1	1
62867	Moschus	1	1
62868	Moscovie	1	1
62869	Moscovite	1	1
62870	Mosdok	1	1
62871	Moselekatze	1	1
62872	Moses	1	1
62873	Mosié	1	1
62874	Moskos	1	1
62875	Mosnier	1	1
62876	Mossamedès	1	1
62877	Motachina	1	1
62878	Motte-de-Presles	1	1
62879	Motu-Iti	1	1
62880	Motu-Uta	1	1
62881	Motyon	1	1
62882	Moubouttous	1	1
62883	Mouchant	1	1
62884	Mouchards	1	1
62885	Moudory	1	1
62886	Moughtars	1	1
62887	Mougiks	1	1
62888	Mougin	1	1
62889	Mouillage	1	1
62890	Moulin-Rouge	1	1
62891	Moulin-à-Vent	1	1
62892	Moulinier	1	1
62893	Moulinot	1	1
62894	Moullach	1	1
62895	Moultrieville	1	1
62896	Moulvi	1	1
62897	Mouna-Kea	1	1
62898	Mouna-Rea	1	1
62899	Mount-Attraction	1	1
62900	Mount-Desert	1	1
62901	Mount-Saint-John	1	1
62902	Mounts	1	1
62903	Moura	1	1
62904	Mourad-Bey	1	1
62905	Mourchedabad	1	1
62906	Moureuk	1	1
62907	Mourez	1	1
62908	Mourir	1	1
62909	Mourshedabad	1	1
62910	Moursina	1	1
62911	Mousa-Bagh	1	1
62912	Mouse	1	1
62913	Mousquetaire	1	1
62914	Mousquetaires	1	1
62915	Mousseieff	1	1
62916	Moussot	1	1
62917	Moustapha	1	1
62918	Moustapha-bey	1	1
62919	Moutard	1	1
62920	Mouton-Couronné	1	1
62921	Mouvements	1	1
62922	Mouza	1	1
62923	Mouzay	1	1
62924	Moy	1	1
62925	Moyens	1	1
62926	Moyné	1	1
62927	Moyoc	1	1
62928	Mozart.	1	1
62929	Mozzell	1	1
62930	Moéné	1	1
62931	Moët	1	1
62932	Mpendé	1	1
62933	Msokgonie	1	1
62934	Mstislaf	1	1
62935	Mséné	1	1
62936	Mtocia	1	1
62937	Mu	1	1
62938	Muanza	1	1
62939	Muarlin	1	1
62940	Much	1	1
62941	Muckross-castle	1	1
62942	Muddarah	1	1
62943	Muerto	1	1
62944	Muet	1	1
62945	Muger	1	1
62946	Muid	1	1
62947	Muir	1	1
62948	Mule	1	1
62949	Mulet-Couronné	1	1
62950	Muley-Hassan	1	1
62951	Mullan	1	1
62952	Mullis	1	1
62953	Mulâtresses	1	1
62954	Mulès	1	1
62955	Mumling	1	1
62956	Mungos	1	1
62957	Munisinsk	1	1
62958	Munroe	1	1
62959	Munta	1	1
62960	Muraille	1	1
62961	Muratori	1	1
62962	Murcie	1	1
62963	Murel	1	1
62964	Murinais	1	1
62965	Muriuccia	1	1
62966	Murr	1	1
62967	Musano	1	1
62968	Musaïci	1	1
62969	Muscetto	1	1
62970	Muschenbroek	1	1
62971	Musinens	1	1
62972	Musjid	1	1
62973	Muskingum	1	1
62974	Muspratt	1	1
62975	Mussel	1	1
62976	Musée-Magus	1	1
62977	Muséon	1	1
62978	Muthra	1	1
62979	Mutigny	1	1
62980	Mutilée	1	1
62981	Mutrah	1	1
62982	Muttathalle	1	1
62983	Mutzig	1	1
62984	Mwani	1	1
62985	My	1	1
62986	Myanga	1	1
62987	Mycale	1	1
62988	Mycone	1	1
62989	Myersall	1	1
62990	Myganness	1	1
62991	Mylady	1	1
62992	Myn	1	1
62993	Myrdals	1	1
62994	Myrmiléoniens	1	1
62995	Myrsas	1	1
62996	Myrtho	1	1
62997	Myrto	1	1
62998	Mystern-Cornlys	1	1
62999	Mystiques	1	1
63000	Mystère	1	1
63001	Mâ-Robert	1	1
63002	Mâchefer	1	1
63003	Mâle	1	1
63004	Mân-Mundir	1	1
63005	Mâquis	1	1
63006	Mè	1	1
63007	Mèdas	1	1
63008	Mèdes	1	1
63009	Mèneligue	1	1
63010	Mèz	1	1
63011	Méandre	1	1
63012	Méchant	1	1
63013	Méchéria	1	1
63014	Méconi	1	1
63015	Mécontents	1	1
63016	Médal	1	1
63017	Médisance	1	1
63018	Méditchi	1	1
63019	Méditerranées	1	1
63020	Méduses	1	1
63021	Méfiance	1	1
63022	Mégalo-Thouro	1	1
63023	Mégalésie	1	1
63024	Mégisserie	1	1
63025	Mégot	1	1
63026	Mékinez	1	1
63027	Mékranis	1	1
63028	Méla	1	1
63029	Mélandre	1	1
63030	Mélangeois	1	1
63031	Mélanges	1	1
63032	Mélesville	1	1
63033	Mélicains	1	1
63034	Mélicorne	1	1
63035	Mélodie	1	1
63036	Mély-Janin	1	1
63037	Mélèze	1	1
63038	Mémento	1	1
63039	Mémorable	1	1
63040	Mémorables	1	1
63041	Ménades	1	1
63042	Ménager	1	1
63043	Ménalques	1	1
63044	Ménandre	1	1
63045	Ménard	1	1
63046	Ménier	1	1
63047	Ménoret	1	1
63048	Ménès	1	1
63049	Ménénius	1	1
63050	Mépris	1	1
63051	Méranges	1	1
63052	Méril	1	1
63053	Mérillies	1	1
63054	Mérimée	1	1
63055	Mérode	1	1
63056	Mérope	1	1
63057	Méropide	1	1
63058	Mérovée	1	1
63059	Méry-au-Bac	1	1
63060	Méry-sur-Seine	1	1
63061	Métcalfe	1	1
63062	Métella	1	1
63063	Méthode	1	1
63064	Méthodistes	1	1
63065	Méthone	1	1
63066	Méthymne	1	1
63067	Métier	1	1
63068	Métromane	1	1
63069	Métroni	1	1
63070	Métropole	1	1
63071	Mézences	1	1
63072	Mézent	1	1
63073	Mê	1	1
63074	Môi	1	1
63075	Môle	1	1
63076	Möse	1	1
63077	Mühlberg	1	1
63078	Mürr	1	1
63079	Mœrenti	1	1
63080	Mœskirch	1	1
63081	Mœstlin	1	1
63082	N'importe	1	1
63083	Nababs	1	1
63084	Nabatée	1	1
63085	Naboth	1	1
63086	Nacelle	1	1
63087	Nachintschewan	1	1
63088	Nachrichter	1	1
63089	Nadia.	1	1
63090	Nadir	1	1
63091	Nadon	1	1
63092	Nador	1	1
63093	Naga	1	1
63094	Nagez	1	1
63095	Nagui-Nouï	1	1
63096	Nahe	1	1
63097	Naililii	1	1
63098	Naintré	1	1
63099	Naissante	1	1
63100	Namaquais	1	1
63101	Namaquas	1	1
63102	Namodé	1	1
63103	Namosi	1	1
63104	Namouka	1	1
63105	Nan-Loou	1	1
63106	Nana-Sahib	1	1
63107	Nanaïmo	1	1
63108	Nanchinini	1	1
63109	Nane-Tsaë	1	1
63110	Naniélé	1	1
63111	Nankin	1	1
63112	Nankinois	1	1
63113	Nanons	1	1
63114	Nanoukou	1	1
63115	Nansen	1	1
63116	Nantais-le-Corinthien	1	1
63117	Napiersville	1	1
63118	Napierville	1	1
63119	Naplousins	1	1
63120	Napoule	1	1
63121	Nappolion	1	1
63122	Nara	1	1
63123	Naravitchev	1	1
63124	Narbas	1	1
63125	Narbonne-Fritzlar	1	1
63126	Narbourg	1	1
63127	Narcissa	1	1
63128	Narden	1	1
63129	Nardonne	1	1
63130	Narettes	1	1
63131	Narfec	1	1
63132	Narro	1	1
63133	Narsès	1	1
63134	Narzicoff	1	1
63135	Nasce	1	1
63136	Naseby	1	1
63137	Nasheville	1	1
63138	Nasica	1	1
63139	Naso	1	1
63140	Nason	1	1
63141	Nassau-infanterie	1	1
63142	Nassik	1	1
63143	Natio	1	1
63144	Nationale	1	1
63145	Nationales	1	1
63146	Nativité	1	1
63147	Nato	1	1
63148	Natoire	1	1
63149	Natolica	1	1
63150	Natoliens	1	1
63151	Natry	1	1
63152	Natty	1	1
63153	Naughtons	1	1
63154	Nauilus	1	1
63155	Naupacte	1	1
63156	Nauplia	1	1
63157	Naussa	1	1
63158	Nautron	1	1
63159	Nauvoo	1	1
63160	Nauvoo-la-Belle	1	1
63161	Nava	1	1
63162	Navagi	1	1
63163	Navarraises	1	1
63164	Navarre.	1	1
63165	Navarreins-Lansac	1	1
63166	Navarrette	1	1
63167	Navette	1	1
63168	Navigar	1	1
63169	Nazar-Eddin	1	1
63170	Nazianze	1	1
63171	Naïm	1	1
63172	Ndouqourbocha	1	1
63173	Neapolis	1	1
63174	Nebris	1	1
63175	Nebugsk	1	1
63176	Necos	1	1
63177	Nectaris	1	1
63178	Nedat	1	1
63179	Nedusea	1	1
63180	Needham	1	1
63181	Neervoelpe	1	1
63182	Nefzaoua	1	1
63183	Negoussia	1	1
63184	Negoï	1	1
63185	Negris	1	1
63186	Negrisoli	1	1
63187	Negritos	1	1
63188	Nei-Ko	1	1
63189	Nei-tso-pien	1	1
63190	Neidhart	1	1
63191	Neiges	1	1
63192	Neille	1	1
63193	Neilruh	1	1
63194	Neilson	1	1
63195	Neiss	1	1
63196	Neith	1	1
63197	Nelher-Bow	1	1
63198	NellNell	1	1
63199	Nellino	1	1
63200	Nelu	1	1
63201	Nemastoma	1	1
63202	Nemo.	1	1
63203	Nemorina	1	1
63204	Nemorosa	1	1
63205	Nepal	1	1
63206	Nepcan	1	1
63207	Nepean	1	1
63208	Nephin	1	1
63209	Nepi	1	1
63210	Neptuni	1	1
63211	Nerciat	1	1
63212	Nericawa	1	1
63213	Nerita	1	1
63214	Nertier	1	1
63215	Nervi	1	1
63216	Nesquallys	1	1
63217	Nessali	1	1
63218	Nethe	1	1
63219	Nethervood	1	1
63220	Neu-Leminburg	1	1
63221	Neu-Meckleuburg	1	1
63222	Neu-Meeklenburg	1	1
63223	Neuester	1	1
63224	Neufbrisach	1	1
63225	Neufve	1	1
63226	Neuillan	1	1
63227	Neuilly-Saint-Front	1	1
63228	Neumarkt	1	1
63229	Neumeklenburg	1	1
63230	Neusatz	1	1
63231	Neuve-Saint	1	1
63232	Neuve-Saint-François	1	1
63233	Neuve-Saint-Georges	1	1
63234	Neuve-Saint-Méry	1	1
63235	Neuve-Saint-Roch	1	1
63236	Neuve-Saint-Roche	1	1
63237	Neuve-Sainte	1	1
63238	Neuve-Vivienne	1	1
63239	Neuve-de-Berry	1	1
63240	Neuve-de-Luxembourg	1	1
63241	Neuve-de-la-Marine	1	1
63242	Neuve-des-Bons-Enfants	1	1
63243	Neuve-des-Capucines	1	1
63244	Neuville-au-Pont	1	1
63245	Neuvillette	1	1
63246	Neuvy	1	1
63247	Neuze-river	1	1
63248	Nevado	1	1
63249	Never	1	1
63250	Nevet	1	1
63251	Neveu	1	1
63252	Nevis	1	1
63253	New-Found-Land	1	1
63254	New-Hampshire	1	1
63255	New-Lincoln	1	1
63256	New-Market	1	1
63257	New-Port	1	1
63258	New-South-Shetlands	1	1
63259	New-Zealand-Royal-Society	1	1
63260	New-inlet	1	1
63261	Newfoundland	1	1
63262	Newgate	1	1
63263	Newicargout	1	1
63264	Newicargouts	1	1
63265	Newkerkestreet	1	1
63266	Newmills	1	1
63267	Newport-News	1	1
63268	Newski	1	1
63269	Neyret	1	1
63270	Nezavinost	1	1
63271	Nezer	1	1
63272	Nezib	1	1
63273	Nezrestant	1	1
63274	Nezza	1	1
63275	Ngalao	1	1
63276	Ngaloa	1	1
63277	Ngan	1	1
63278	Ngatihahuas	1	1
63279	Ngombé	1	1
63280	Nguru	1	1
63281	Nhamunda	1	1
63282	Nhamundas	1	1
63283	Nhe	1	1
63284	Niam-Niam	1	1
63285	Niana	1	1
63286	Nicaulis	1	1
63287	Nicette	1	1
63288	Nichenguenne	1	1
63289	Nichingen	1	1
63290	Nichinnkeine	1	1
63291	Nicholas	1	1
63292	Nickleby	1	1
63293	Nicobule	1	1
63294	Nicolas-Brice	1	1
63295	Nicolas-Jean-Jérôme-Népomucène-Ange-Marie-Victor-Anne-Joseph	1	1
63296	Nicolas-Étienne	1	1
63297	Nicolaï	1	1
63298	Nicolaïew	1	1
63299	Nicon	1	1
63300	Nicopoli	1	1
63301	Nicot	1	1
63302	Nicé	1	1
63303	Nicétas	1	1
63304	Nida	1	1
63305	Nidda	1	1
63306	Nido	1	1
63307	Nidros	1	1
63308	Niegoch	1	1
63309	Niegous	1	1
63310	Nieuport	1	1
63311	Nieuwe-Haven	1	1
63312	Nieuweveld	1	1
63313	Niewman	1	1
63314	Niez	1	1
63315	Nigaudinos	1	1
63316	Nigel	1	1
63317	Night	1	1
63318	Nigris	1	1
63319	Niguel	1	1
63320	Nihil	1	1
63321	Nijne-Kolymsk	1	1
63322	Nijni-Ufimsk	1	1
63323	Nikko	1	1
63324	Nikolaja	1	1
63325	Nikolas	1	1
63326	Nikœping	1	1
63327	Nilgheries	1	1
63328	Nili	1	1
63329	Nilotic	1	1
63330	Nimium	1	1
63331	Ninetta	1	1
63332	Ninons	1	1
63333	Nintchour	1	1
63334	Ninus	1	1
63335	Nio	1	1
63336	Niobrara	1	1
63337	Niortais	1	1
63338	Nipper	1	1
63339	Nirhau	1	1
63340	Nis	1	1
63341	Nisachurch	1	1
63342	Nisbeth	1	1
63343	Nisbett	1	1
63344	Nismes	1	1
63345	Niue	1	1
63346	Nivaria	1	1
63347	Nivelles	1	1
63348	Nivolet	1	1
63349	Nixe	1	1
63350	Niçard	1	1
63351	Niçois	1	1
63352	Niébuhr	1	1
63353	Niégosh	1	1
63354	Nobbs	1	1
63355	Nobile	1	1
63356	Nobili	1	1
63357	Noble-Cité	1	1
63358	Noce	1	1
63359	Nocogdochés	1	1
63360	Nocolocargout	1	1
63361	Nocte	1	1
63362	Nodre	1	1
63363	Nogaro	1	1
63364	Nogent-Bautru	1	1
63365	Nogent-Beautru	1	1
63366	Nogueira	1	1
63367	Nohant-Vic	1	1
63368	Noires	1	1
63369	Noirval	1	1
63370	Noirville	1	1
63371	Noiseux-Eckmühl	1	1
63372	Noiseville	1	1
63373	Noja	1	1
63374	Noli	1	1
63375	Nolo	1	1
63376	Nom	1	1
63377	Nombre	1	1
63378	Nonce	1	1
63379	Nontabond	1	1
63380	Noort	1	1
63381	Nooth	1	1
63382	Norbert-Évariste	1	1
63383	Norcia	1	1
63384	Nord-Atlantique	1	1
63385	Nord-Caper	1	1
63386	Nord-Dominion	1	1
63387	Nord-Nord-Est	1	1
63388	Nord-Ouest	1	1
63389	Nord-caper	1	1
63390	Nord-nord-ouest	1	1
63391	Nordhausen	1	1
63392	Nordlands	1	1
63393	Norine	1	1
63394	Normanby	1	1
63395	Normann	1	1
63396	Noroy	1	1
63397	Norrland	1	1
63398	Norroy	1	1
63399	Norte	1	1
63400	North's-Brothers	1	1
63401	North-Cape	1	1
63402	North-Commercial	1	1
63403	North-Devon	1	1
63404	North-Edisto	1	1
63405	North-Lake-Eyre	1	1
63406	North-Platte	1	1
63407	North-Platte-river	1	1
63408	North-Pole	1	1
63409	North-Queensferry	1	1
63410	North-Shore	1	1
63411	North-West	1	1
63412	North-cape	1	1
63413	North-western	1	1
63414	Northampton	1	1
63415	Northern-Territory	1	1
63416	Northville	1	1
63417	Norton-Creek	1	1
63418	Norvégiennes	1	1
63419	Norvégiens	1	1
63420	Norwège	1	1
63421	Norwégiens	1	1
63422	Nosographie	1	1
63423	Nostra-Señora	1	1
63424	Nostre-Dame	1	1
63425	Noswell	1	1
63426	Notaire	1	1
63427	Notez	1	1
63428	Nothing	1	1
63429	Noti	1	1
63430	Notre-Dame-de-Liesse	1	1
63431	Notre-Dame-de-Nazareth	1	1
63432	Notre-Dame-de-la-Couture	1	1
63433	Notre-Dame-de-la-Délivrande	1	1
63434	Notre-Dame-des-Fleurs	1	1
63435	Notre-Dame-des-Lavanges	1	1
63436	Notre-Dame-des-Naufragés	1	1
63437	Notre-Dame-des-Éboulements	1	1
63438	Notre-Dame-du-Mont-Carmel	1	1
63439	Notre-Dame-du-Refuge	1	1
63440	Notre-Sauveur	1	1
63441	Nottingham	1	1
63442	Notum	1	1
63443	Nou-velle-Zélande	1	1
63444	Nouaille	1	1
63445	Nougarède	1	1
63446	Nouka-Hiviennes	1	1
63447	Nounga	1	1
63448	Nouniwak	1	1
63449	Nour	1	1
63450	Nour-Verdy	1	1
63451	Nourabad	1	1
63452	Nourata	1	1
63453	Nourrice	1	1
63454	Nourris	1	1
63455	Nourse	1	1
63456	Nourtier	1	1
63457	Noutka	1	1
63458	Nouveau	1	1
63459	Nouveau-Hanovre	1	1
63460	Nouveau-Testament	1	1
63461	Nouvel-Oran	1	1
63462	Nouvelet	1	1
63463	Nouvelle-Cythère	1	1
63464	Nouvelle-Galle	1	1
63465	Nouvelle-Poméranie	1	1
63466	Nouvelle-Zembie	1	1
63467	NouvelleBretagne	1	1
63468	Nouvion-en-Pouthieu	1	1
63469	Novgorod-la-Basse	1	1
63470	Novi-Bazar	1	1
63471	Novisti	1	1
63472	Novoié-Vrémia	1	1
63473	Novoïé-Vrémia	1	1
63474	Now	1	1
63475	Noyal	1	1
63476	Noyeur	1	1
63477	Nozze	1	1
63478	Nu	1	1
63479	Nu-pieds	1	1
63480	Nube	1	1
63481	Nubie	1	1
63482	Nucingens	1	1
63483	Nueces	1	1
63484	Nuestra-Senora-de-Loreto	1	1
63485	Nugget	1	1
63486	Nuitz	1	1
63487	Nul	1	1
63488	Nulla	1	1
63489	Nulli	1	1
63490	Nulocas	1	1
63491	Numance	1	1
63492	Numedal	1	1
63493	Numero	1	1
63494	Numides	1	1
63495	Nun-Schum	1	1
63496	Nun-tua	1	1
63497	Nunivak	1	1
63498	Nuove	1	1
63499	Nus	1	1
63500	Nushun	1	1
63501	Nutchell	1	1
63502	Nutrisco	1	1
63503	Nyambarra	1	1
63504	NyanzaNyanza	1	1
63505	Nyassi	1	1
63506	Nyhedsblad	1	1
63507	Nymph	1	1
63508	Nymphe	1	1
63509	Nº	1	1
63510	Nà	1	1
63511	Nèfta	1	1
63512	Nègro	1	1
63513	Néa	1	1
63514	Néadarné	1	1
63515	Néandre	1	1
63516	Néanmoins	1	1
63517	Négoce	1	1
63518	Négrepelisse	1	1
63519	Négresses	1	1
63520	Négros	1	1
63521	Némi	1	1
63522	Némorales	1	1
63523	Néméen	1	1
63524	Néméens	1	1
63525	Nénufar	1	1
63526	Néo-Hébridais	1	1
63527	Néo-Irlandaises	1	1
63528	Népal	1	1
63529	Népi	1	1
63530	Népisigny	1	1
63531	Népos	1	1
63532	Néreide	1	1
63533	Nérestan	1	1
63534	Néricault	1	1
63535	Névada	1	1
63536	Nîs	1	1
63537	Nôtre-Dame	1	1
63538	Nôtre-Seigneur	1	1
63539	Nû	1	1
63540	O'Callaghan	1	1
63541	O'Connell-street	1	1
63542	O'Connor	1	1
63543	O'Groats	1	1
63544	O'Keeffe	1	1
63545	O'Sullivan	1	1
63546	O-rio	1	1
63547	O-u-i	1	1
63548	O.-N.-O.	1	1
63549	OEil-de-Faucon	1	1
63550	Oak	1	1
63551	Oakes	1	1
63552	Oaklay	1	1
63553	Oakley	1	1
63554	Obdorie	1	1
63555	Obedientia	1	1
63556	Obenhaus	1	1
63557	Ober	1	1
63558	Ober-Saal	1	1
63559	Oberkampf	1	1
63560	Oberman	1	1
63561	Obernai	1	1
63562	Obiit	1	1
63563	Objurgatio	1	1
63564	Oblet	1	1
63565	Obligation	1	1
63566	Obock	1	1
63567	Observance	1	1
63568	Observateurs	1	1
63569	Observer	1	1
63570	Obsession	1	1
63571	Obus-fusée	1	1
63572	Obélisques	1	1
63573	Obéron	1	1
63574	Obéréa	1	1
63575	Obéïd	1	1
63576	Occana	1	1
63577	Occara	1	1
63578	Occhiali	1	1
63579	Occidental-Hotel	1	1
63580	Occidentale	1	1
63581	Ocracoke	1	1
63582	Océanides	1	1
63583	Océaniennes	1	1
63584	Odelltown	1	1
63585	Oden	1	1
63586	Oder	1	1
63587	Odette	1	1
63588	Odier	1	1
63589	Odieuvre	1	1
63590	Odoacre	1	1
63591	Odoard	1	1
63592	Odyssos	1	1
63593	Oeil-de-Faucon	1	1
63594	Oelius	1	1
63595	Oenarie	1	1
63596	Oesel	1	1
63597	Of	1	1
63598	Ofanto	1	1
63599	Offemont	1	1
63600	Ofvanför	1	1
63601	Og	1	1
63602	Ogallalla	1	1
63603	Ogilly	1	1
63604	Ogle	1	1
63605	Ogles-Squadron	1	1
63606	Oglio	1	1
63607	Ogni	1	1
63608	Ogygie	1	1
63609	Oh ! ciel	1	1
63610	Ohawe	1	1
63611	Ohime	1	1
63612	Oies	1	1
63613	Oignard	1	1
63614	Oilée	1	1
63615	Oimè	1	1
63616	Oisons	1	1
63617	Oiséola	1	1
63618	Ojeda	1	1
63619	Okla	1	1
63620	Oklahoma	1	1
63621	Olafsen	1	1
63622	Olamk	1	1
63623	Olaritus	1	1
63624	Olbers	1	1
63625	Old-Brothers	1	1
63626	Oldbuck	1	1
63627	Oldenbourg	1	1
63628	Oldovrans	1	1
63629	Olenëk	1	1
63630	Oliban	1	1
63631	Olibrius	1	1
63632	Olinde	1	1
63633	Olitorium	1	1
63634	Olivare	1	1
63635	Oliveto	1	1
63636	Olmedo	1	1
63637	Olmeto	1	1
63638	Olmsted	1	1
63639	Olmütz	1	1
63640	Olocroni	1	1
63641	Olonne	1	1
63642	Olrik	1	1
63643	Olympia-Christiane	1	1
63644	Olympie	1	1
63645	Oléron	1	1
63646	Omaas	1	1
63647	Omaha-City	1	1
63648	Omahiens	1	1
63649	Omani	1	1
63650	Omar-Saouk	1	1
63651	Ombla	1	1
63652	Ombrie	1	1
63653	Omer-Vrione	1	1
63654	Omophages	1	1
63655	Ompdrailles	1	1
63656	Omphales	1	1
63657	Oméo	1	1
63658	Oncle	1	1
63659	Oncques	1	1
63660	Onné	1	1
63661	Onondaga	1	1
63662	Onondagas	1	1
63663	Onteiro	1	1
63664	Onze-Mille-Vierges	1	1
63665	Onéata	1	1
63666	Ooh	1	1
63667	Oos	1	1
63668	Ooshooia	1	1
63669	Op	1	1
63670	Opelousas	1	1
63671	Opera-House	1	1
63672	Ophelia	1	1
63673	Ophioniformis	1	1
63674	Ophis	1	1
63675	Opinion	1	1
63676	Opoix	1	1
63677	Oporto	1	1
63678	Opotiki	1	1
63679	Oppenheim	1	1
63680	Oppenort	1	1
63681	Opportune	1	1
63682	Oppédète	1	1
63683	Opsolö	1	1
63684	Optat	1	1
63685	Opéra-Italien	1	1
63686	Opérra	1	1
63687	Oraison	1	1
63688	Orakan	1	1
63689	Oranais	1	1
63690	Oranie	1	1
63691	Orate	1	1
63692	Oratio	1	1
63693	Orbélius	1	1
63694	Orbêche	1	1
63695	Orcan	1	1
63696	Orcanda	1	1
63697	Orchay	1	1
63698	Orchidées	1	1
63699	Ordaz	1	1
63700	Ordeilla	1	1
63701	Ordonnance	1	1
63702	Ordu	1	1
63703	Oreb	1	1
63704	Oreille	1	1
63705	Orellie-Antoine	1	1
63706	Orfano	1	1
63707	Orfèvrerie	1	1
63708	Orgeval	1	1
63709	Orgue	1	1
63710	Oria	1	1
63711	Oriel	1	1
63712	Oriend	1	1
63713	Oriende	1	1
63714	Oriflamme	1	1
63715	Origlia	1	1
63716	Oriolle	1	1
63717	Oriska	1	1
63718	Orizaba	1	1
63719	Orkhotsk	1	1
63720	Orkney	1	1
63721	Orkneys	1	1
63722	Orlandes	1	1
63723	Orlando.	1	1
63724	Orlandos	1	1
63725	Orlomskaya	1	1
63726	Orléanistes	1	1
63727	Orme	1	1
63728	Ormeau	1	1
63729	Ormond	1	1
63730	Ornithologus	1	1
63731	Orocopiche	1	1
63732	Orokiva	1	1
63733	Oromase	1	1
63734	Oronte	1	1
63735	Oropaste	1	1
63736	Oropesa	1	1
63737	Orosmane-Crevel	1	1
63738	Orosès	1	1
63739	Oroville	1	1
63740	Orphana	1	1
63741	Orpheline	1	1
63742	Orr	1	1
63743	Orsala	1	1
63744	Orscarslot	1	1
63745	Orson	1	1
63746	Orta	1	1
63747	Orte	1	1
63748	Ortez	1	1
63749	Orthez	1	1
63750	Orthodoxes	1	1
63751	Orthodoxie	1	1
63752	Orticello	1	1
63753	Ortiks	1	1
63754	Ortis	1	1
63755	Ortégal	1	1
63756	Oructor	1	1
63757	Orval	1	1
63758	Orébites	1	1
63759	Orégon-City	1	1
63760	Osage	1	1
63761	Osborn	1	1
63762	Oseraies	1	1
63763	Osernowsk	1	1
63764	Osman	1	1
63765	Osmaël	1	1
63766	Ospedaletto	1	1
63767	Osque	1	1
63768	Ossabaw	1	1
63769	Osservatore	1	1
63770	Ossola	1	1
63771	Osteriche	1	1
63772	Osterrichen	1	1
63773	Osterssen	1	1
63774	Ostiak	1	1
63775	Ostro	1	1
63776	Ostrogoths	1	1
63777	Ostrolenka	1	1
63778	Ostrovno	1	1
63779	Oswégo	1	1
63780	Osymandias	1	1
63781	Otahiti	1	1
63782	Otalawa	1	1
63783	Otchakov	1	1
63784	Otchemchiri	1	1
63785	Oteas	1	1
63786	Otello.	1	1
63787	Othon-Henri	1	1
63788	Otomaques	1	1
63789	Otoo	1	1
63790	Otranto	1	1
63791	Ottenbanya	1	1
63792	Otto-Struve	1	1
63793	Ou-Song	1	1
63794	Ou-Tchang-Fou	1	1
63795	Oualam	1	1
63796	Ouambouttis	1	1
63797	Ouane-Chéou-Chane	1	1
63798	Oublion	1	1
63799	Ouchak	1	1
63800	Ouchichir	1	1
63801	Ouchora	1	1
63802	Ouchunga	1	1
63803	Oudiane	1	1
63804	Oudjarry	1	1
63805	Oudorie	1	1
63806	Oudot	1	1
63807	Ouduey	1	1
63808	Oued-Fénouan	1	1
63809	Oued-Hacaïba	1	1
63810	Oued-Hounet	1	1
63811	Oued-Merdja	1	1
63812	Oued-Messoulen	1	1
63813	Oued-Méniarin	1	1
63814	Oued-Sakaf	1	1
63815	Oued-Sefioum	1	1
63816	Oued-Slissen	1	1
63817	Oued-Taoulila	1	1
63818	Oued-el-Kebir	1	1
63819	Ouest-Afrique	1	1
63820	Ouest-Australie	1	1
63821	Ouest-sud-ouest	1	1
63822	Ougogo	1	1
63823	Ougounda	1	1
63824	Ougousou	1	1
63825	Ouhouhi	1	1
63826	Ouistreham	1	1
63827	Ouitch	1	1
63828	Ouja	1	1
63829	Oulad-Nail	1	1
63830	Oulad-Shiman	1	1
63831	Ouled-Balagh	1	1
63832	Oulong-Beg	1	1
63833	Oulouda	1	1
63834	Oum	1	1
63835	Oumanak	1	1
63836	Ounimak	1	1
63837	Ounièh	1	1
63838	Ounyanyembé	1	1
63839	Ououh	1	1
63840	Ououhouin	1	1
63841	Ouragans	1	1
63842	Ouraliens	1	1
63843	Ourika	1	1
63844	Ourimba	1	1
63845	Ourizara	1	1
63846	Ourouer	1	1
63847	Ouroy	1	1
63848	Oursine	1	1
63849	Ourthe	1	1
63850	Ousagara	1	1
63851	Ousle	1	1
63852	Oust	1	1
63853	Outhier	1	1
63854	Outremer	1	1
63855	Ouvarof	1	1
63856	Ouvrez	1	1
63857	Ouzou-Ada	1	1
63858	Ouâdi	1	1
63859	Ovalau	1	1
63860	Ove	1	1
63861	Oven's-River	1	1
63862	Over-Yssel	1	1
63863	Overwey	1	1
63864	Owekotan	1	1
63865	Owengariff	1	1
63866	Owerbeck	1	1
63867	Oxenstiern	1	1
63868	Oxford-Street	1	1
63869	Oxford-street	1	1
63870	Ozalga	1	1
63871	Ozark	1	1
63872	Ozina	1	1
63873	Oïlée	1	1
63874	Où	1	1
63875	Où-est	1	1
63876	P'tit	1	1
63877	P'tit'-Villette	1	1
63878	P.-	1	1
63879	P.-N.	1	1
63880	P.-T.	1	1
63881	P.P.C.	1	1
63882	Paama	1	1
63883	Paardeberg	1	1
63884	Pacaret	1	1
63885	Pace-Pasco	1	1
63886	Pacific-Coast-Steam-ship	1	1
63887	Pacific-Railroad	1	1
63888	Pacific-Railway	1	1
63889	Pacifique-railway	1	1
63890	Pacini	1	1
63891	Packet	1	1
63892	Pacou	1	1
63893	Pacquenaud	1	1
63894	Padaille	1	1
63895	Paddington	1	1
63896	Paderborn	1	1
63897	Padichah	1	1
63898	Paducah	1	1
63899	Paf	1	1
63900	Pagana	1	1
63901	Pagerie-Bonaparte	1	1
